Accession ID,Collection date,Submission date,Location
EPI_ISL_10706137,18/01/2022,04/03/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_10706136,18/01/2022,04/03/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_10706135,18/01/2022,04/03/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_10706114,17/01/2022,04/03/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_10706113,17/01/2022,04/03/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_10706112,17/01/2022,04/03/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_10706111,17/01/2022,04/03/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_10706134,18/01/2022,04/03/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_10706133,18/01/2022,04/03/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_10706132,18/01/2022,04/03/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_10706131,18/01/2022,04/03/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_10706130,17/01/2022,04/03/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_10706129,17/01/2022,04/03/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_10706128,17/01/2022,04/03/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_10706127,17/01/2022,04/03/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_10706126,17/01/2022,04/03/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_10706125,17/01/2022,04/03/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_10706124,17/01/2022,04/03/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_10706123,17/01/2022,04/03/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_10706122,17/01/2022,04/03/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_10706121,17/01/2022,04/03/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_10706120,17/01/2022,04/03/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_10706119,17/01/2022,04/03/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_10706118,17/01/2022,04/03/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_10706117,24/01/2022,04/03/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_10706116,17/01/2022,04/03/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_10706115,17/01/2022,04/03/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_10706110,17/01/2022,04/03/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_10706109,17/01/2022,04/03/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_10706108,17/01/2022,04/03/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_10706107,17/01/2022,04/03/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_10706102,17/01/2022,04/03/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_10706101,07/01/2022,04/03/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_10706100,05/01/2022,04/03/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_10706099,20/01/2022,04/03/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_10706106,17/01/2022,04/03/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_10706105,17/01/2022,04/03/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_10706104,17/01/2022,04/03/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_10706103,17/01/2022,04/03/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_10706098,20/01/2022,04/03/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_10706097,20/01/2022,04/03/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_10706096,12/01/2022,04/03/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_10706095,14/01/2022,04/03/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_10706090,09/02/2022,04/03/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_10706089,09/02/2022,04/03/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_10706088,09/02/2022,04/03/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_10706087,01/02/2022,04/03/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_10706082,01/02/2022,04/03/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_10706081,09/02/2022,04/03/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_10706080,08/02/2022,04/03/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_10706079,08/02/2022,04/03/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_10706074,07/02/2022,04/03/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_10706073,07/02/2022,04/03/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_10706072,07/02/2022,04/03/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_10706071,07/02/2022,04/03/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_10706094,14/01/2022,04/03/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_10706093,18/01/2022,04/03/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_10706092,10/01/2022,04/03/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_10706091,10/02/2022,04/03/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_10706086,09/02/2022,04/03/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_10706085,01/02/2022,04/03/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_10706084,01/02/2022,04/03/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_10706083,09/02/2022,04/03/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_10706197,07/02/2022,04/03/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_10706070,07/02/2022,04/03/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_10706069,07/02/2022,04/03/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_10706068,07/02/2022,04/03/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_10706067,07/02/2022,04/03/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_10706196,04/02/2022,04/03/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_10706078,08/02/2022,04/03/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_10706077,08/02/2022,04/03/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_10706076,07/02/2022,04/03/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_10706075,07/02/2022,04/03/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_10706195,04/02/2022,04/03/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9747780,21/01/2022,10/02/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9747784,24/01/2022,10/02/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9747783,21/01/2022,10/02/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9747782,21/01/2022,10/02/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9747781,21/01/2022,10/02/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9747770,12/01/2022,10/02/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9747769,12/01/2022,10/02/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9747768,10/01/2022,10/02/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9747766,06/01/2022,10/02/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9747760,05/01/2022,10/02/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9747759,05/01/2022,10/02/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9747756,05/01/2022,10/02/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9747755,05/01/2022,10/02/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9747745,05/01/2022,10/02/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9747744,05/01/2022,10/02/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9747743,05/01/2022,10/02/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9747742,05/01/2022,10/02/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9747730,04/01/2022,10/02/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9747729,04/01/2022,10/02/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9747728,17/01/2022,10/02/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9747726,17/01/2022,10/02/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9747725,17/01/2022,10/02/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9747724,17/01/2022,10/02/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9747723,17/01/2022,10/02/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9747718,13/01/2022,10/02/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9747717,13/01/2022,10/02/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9747716,13/01/2022,10/02/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9747715,13/01/2022,10/02/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9747710,13/01/2022,10/02/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9747708,13/01/2022,10/02/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9747707,13/01/2022,10/02/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9747706,13/01/2022,10/02/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9747699,12/01/2022,10/02/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9747696,12/01/2022,10/02/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9747692,12/01/2022,10/02/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9747691,12/01/2022,10/02/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9747690,12/01/2022,10/02/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9747685,11/01/2022,10/02/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9747684,11/01/2022,10/02/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9747681,11/01/2022,10/02/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9275097,11/01/2022,29/01/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9275096,11/01/2022,29/01/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9275093,11/01/2022,29/01/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9275092,10/01/2022,29/01/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9275089,10/01/2022,29/01/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9275087,10/01/2022,29/01/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9275085,10/01/2022,29/01/2022,South America / Brazil / Minas Gerais
EPI_ISL_9275084,10/01/2022,29/01/2022,South America / Brazil / Minas Gerais
EPI_ISL_9275080,10/01/2022,29/01/2022,South America / Brazil / Minas Gerais
EPI_ISL_9275078,10/01/2022,29/01/2022,South America / Brazil / Minas Gerais
EPI_ISL_9275077,10/01/2022,29/01/2022,South America / Brazil / Minas Gerais
EPI_ISL_9275076,10/01/2022,29/01/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9275075,10/01/2022,29/01/2022,South America / Brazil / Minas Gerais
EPI_ISL_9275074,10/01/2022,29/01/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_10706066,07/02/2022,04/03/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_10706065,07/02/2022,04/03/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9747775,17/01/2022,10/02/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9747773,17/01/2022,10/02/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9747772,17/01/2022,10/02/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9747771,13/01/2022,10/02/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9747765,06/01/2022,10/02/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9747764,06/01/2022,10/02/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9747763,06/01/2022,10/02/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9747762,06/01/2022,10/02/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9747754,05/01/2022,10/02/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9747752,05/01/2022,10/02/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9747750,05/01/2022,10/02/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9747747,05/01/2022,10/02/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9747739,05/01/2022,10/02/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9747738,05/01/2022,10/02/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9747737,04/01/2022,10/02/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9747736,04/01/2022,10/02/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9747735,04/01/2022,10/02/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9747733,04/01/2022,10/02/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9747732,04/01/2022,10/02/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9747731,04/01/2022,10/02/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9747722,13/01/2022,10/02/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9747721,13/01/2022,10/02/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9747720,13/01/2022,10/02/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9747719,13/01/2022,10/02/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9747714,13/01/2022,10/02/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9747713,12/01/2022,10/02/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9747712,13/01/2022,10/02/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9747711,13/01/2022,10/02/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9747704,12/01/2022,10/02/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9747703,12/01/2022,10/02/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9747702,12/01/2022,10/02/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9747701,12/01/2022,10/02/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9275058,10/01/2022,29/01/2022,South America / Brazil / Minas Gerais / Januaria
EPI_ISL_9275055,10/01/2022,29/01/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9275049,10/01/2022,29/01/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9275046,10/01/2022,29/01/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9275023,07/01/2022,29/01/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9275022,07/01/2022,29/01/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9275021,07/01/2022,29/01/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9275073,10/01/2022,29/01/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9275072,10/01/2022,29/01/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9275068,10/01/2022,29/01/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9275064,07/01/2022,29/01/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9275061,10/01/2022,29/01/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9275043,07/01/2022,29/01/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9275040,07/01/2022,29/01/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9275038,07/01/2022,29/01/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9275020,07/01/2022,29/01/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9275018,07/01/2022,29/01/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9275017,07/01/2022,29/01/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9275016,07/01/2022,29/01/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9275015,07/01/2022,29/01/2022,South America / Brazil / Minas Gerais / Ribeirao Das Neves
EPI_ISL_9275007,04/01/2022,29/01/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9275006,03/01/2022,29/01/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9275002,03/01/2022,29/01/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_9747709,13/01/2022,10/02/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_14333417,12/07/2022,09/08/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_14333416,12/07/2022,09/08/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_14333415,08/07/2022,09/08/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_14333414,18/07/2022,09/08/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_14333412,18/07/2022,09/08/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_14333410,18/07/2022,09/08/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_14333405,14/07/2022,09/08/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_14333402,14/07/2022,09/08/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_14333400,13/07/2022,09/08/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_14333398,13/07/2022,09/08/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_14333396,13/07/2022,09/08/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_14333394,12/07/2022,09/08/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_14333392,12/07/2022,09/08/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_14333390,11/07/2022,09/08/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_14333388,11/07/2022,09/08/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_14333386,11/07/2022,09/08/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_14333384,11/07/2022,09/08/2022,South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_14333380,31/01/2022,09/08/2022,South America / Brazil / Minas Gerais / Manhuacu
EPI_ISL_14333378,01/02/2022,09/08/2022,South America / Brazil / Minas Gerais / Santa Cruz De Minas
EPI_ISL_14333377,01/02/2022,09/08/2022,South America / Brazil / Minas Gerais / Piedade Do Rio Grande
EPI_ISL_14333374,01/02/2022,09/08/2022,South America / Brazil / Minas Gerais / Pirapora
EPI_ISL_14333373,31/01/2022,09/08/2022,South America / Brazil / Minas Gerais / Nova Serrana
